,client_id,client_age_at_exit
4343,410901,0.0
4344,105846,0.0
4345,366701,1.0
4346,366701,0.0
4347,396093,1.0
4348,418089,1.0
4349,154829,1.0
4350,424197,1.0
4351,421074,0.0
4352,417256,1.0
4353,423221,1.0
4354,343128,0.0
4355,415026,1.0
4356,426641,0.0
4357,427410,
4358,397655,0.0
4359,404346,1.0
4360,369281,1.0
4361,90210,1.0
4362,280138,2.0
4363,430115,0.0
4364,413981,0.0
4365,338069,1.0
4366,379022,1.0
4367,427156,0.0
4368,360859,0.0
4369,429145,0.0
4370,425139,0.0
4371,428193,0.0
4372,360682,0.0
4373,437110,1.0
4374,409690,1.0
4375,410558,1.0
4376,365204,0.0
4377,407318,1.0
4378,398317,1.0
4379,435634,0.0
4380,428874,0.0
4381,430614,0.0
4382,425549,0.0
4383,429921,1.0
4384,335745,1.0
4385,420108,1.0
4386,405208,1.0
4387,436201,0.0
4388,420981,0.0
4389,346983,0.0
4390,423879,1.0
4391,388143,0.0
4392,410765,1.0
4393,409892,0.0
4394,218732,1.0
4395,329480,0.0
4396,387645,0.0
4397,414706,1.0
4398,400911,0.0
4399,428265,0.0
4400,415010,1.0
4401,285196,0.0
4402,231927,0.0
4403,432059,0.0
4404,410936,1.0
4405,420344,1.0
4406,422941,0.0
4407,428124,0.0
4408,110709,1.0
4409,369011,1.0
4410,363727,2.0
4411,418027,1.0
4412,314561,0.0
4413,422412,0.0
4414,423595,1.0
4415,393397,0.0
4416,411384,0.0
4417,438565,0.0
4418,415024,1.0
4419,409426,0.0
4420,435098,
4421,392849,0.0
4422,415402,0.0
4423,427315,0.0
4424,386543,0.0
4425,409461,0.0
4426,407325,1.0
4427,406379,0.0
4428,427740,0.0
4429,369890,0.0
4430,425691,0.0
4431,347884,1.0
4432,437458,0.0
4433,375307,0.0
4434,415086,0.0
4435,419842,0.0
4436,167909,0.0
4437,439875,0.0
4438,395877,1.0
4439,425861,0.0
4440,120628,0.0
4441,417287,0.0
4442,415390,0.0
4443,120378,2.0
4444,409870,0.0
4445,340466,1.0
4446,393649,0.0
4447,338894,0.0
4448,375252,1.0
4449,309655,0.0
4450,430810,0.0
4451,182978,0.0
4452,311221,0.0
4453,444567,0.0
4454,263688,2.0
4455,320260,0.0
4456,443775,1.0
4457,443759,1.0
4458,348373,0.0
4459,415024,1.0
4460,487254,3.0
4461,444329,0.0
4462,444602,0.0
4463,437199,1.0
4464,441580,1.0
4465,435626,1.0
4466,437231,0.0
4467,396759,0.0
4468,433931,1.0
4469,425452,3.0
4470,302316,1.0
4471,410337,1.0
4472,444670,
4473,364991,0.0
4474,399528,0.0
4475,444999,1.0
4476,445592,0.0
4477,445774,0.0
4478,445631,0.0
4479,445777,2.0
4480,447045,0.0
4481,445021,1.0
4482,445810,0.0
4483,446269,2.0
4484,446610,0.0
4485,446670,0.0
4486,446718,0.0
4487,446314,0.0
4488,436909,0.0
4489,421408,0.0
4490,443821,0.0
4491,446558,0.0
4492,73762,0.0
4493,446734,1.0
4494,113000,1.0
4495,338082,0.0
4496,426842,0.0
4497,435856,3.0
4498,430774,3.0
4499,434247,0.0
4500,86314,0.0
4501,412461,2.0
4502,423635,0.0
4503,377742,1.0
4504,370840,0.0
4505,405691,1.0
4506,439619,1.0
4507,442873,0.0
4508,427941,1.0
4509,444913,
4510,327628,3.0
4511,304461,1.0
4512,156289,3.0
4513,317805,1.0
4514,434122,0.0
4515,430648,0.0
4516,418824,1.0
4517,369833,0.0
4518,436254,0.0
4519,445582,1.0
4520,446146,1.0
4521,388516,3.0
4522,357823,2.0
4523,393576,1.0
4524,435243,2.0
4525,196428,2.0
4526,173089,1.0
4527,330623,2.0
4528,354240,3.0
4529,376094,3.0
4530,303359,3.0
4531,437602,3.0
4532,302449,4.0
4533,323409,2.0
4534,274952,3.0
4535,302395,4.0
4536,336491,0.0
4537,386133,1.0
4538,427425,0.0
4539,341924,0.0
4540,420190,0.0
4541,372282,1.0
4542,347989,0.0
4543,337852,1.0
4544,347496,3.0
4545,412708,1.0
4546,428448,1.0
4547,419686,0.0
4548,173933,0.0
4549,422721,1.0
4550,416495,0.0
4551,417986,0.0
4552,324167,0.0
4553,419960,0.0
4554,347332,0.0
4555,390518,0.0
4556,420549,0.0
4557,412463,0.0
4558,186467,0.0
4559,317234,0.0
4560,421074,0.0
4561,347333,0.0
4562,317912,0.0
4563,394682,0.0
4564,303903,0.0
4565,393219,0.0
4566,373987,0.0
4567,332822,0.0
4568,372165,0.0
4569,435115,1.0
4570,435589,1.0
4571,445454,1.0
4572,393487,0.0
4573,360782,1.0
4574,398301,0.0
4575,340879,1.0
4576,373667,1.0
4577,303114,6.0
4578,401835,1.0
4579,417367,0.0
4580,415015,0.0
4581,417986,0.0
4582,395814,0.0
4583,409496,1.0
4584,417805,1.0
4585,182632,1.0
4586,232837,0.0
4587,420161,0.0
4588,417986,0.0
4589,151892,0.0
4590,421066,0.0
4591,422347,0.0
4592,304461,0.0
4593,425540,0.0
4594,292869,0.0
4595,421865,1.0
4596,325126,0.0
4597,126698,0.0
4598,217982,0.0
4599,299466,0.0
4600,155892,0.0
4601,425439,0.0
4602,166239,0.0
4603,433134,0.0
4604,431268,0.0
4605,382841,0.0
4606,415015,0.0
4607,292869,1.0
4608,362962,1.0
4609,329226,0.0
4610,422764,0.0
4611,421146,0.0
4612,420647,0.0
4613,443054,0.0
4614,341319,0.0
4615,390401,0.0
4616,321858,0.0
4617,445454,1.0
4618,444329,0.0
4619,437022,1.0
4620,392338,0.0
4621,302143,1.0
4622,419585,0.0
4623,302411,0.0
4624,409593,0.0
4625,393955,1.0
4626,411258,0.0
4627,323372,1.0
4628,331488,1.0
4629,66670,0.0
4630,115827,1.0
4631,322857,0.0
4632,418885,0.0
4633,411109,0.0
4634,396479,1.0
4635,422046,0.0
4636,303363,0.0
4637,394827,1.0
4638,404346,0.0
4639,326267,0.0
4640,302497,0.0
4641,428725,1.0
4642,217122,0.0
4643,210690,0.0
4644,302585,0.0
4645,409464,1.0
4646,338101,0.0
4647,411504,1.0
4648,406457,0.0
4649,419572,0.0
4650,416875,1.0
4651,304472,0.0
4652,437144,1.0
4653,432495,0.0
4654,302347,0.0
4655,437678,0.0
4656,360411,1.0
4657,432720,0.0
4658,433821,1.0
4659,438426,1.0
4660,437674,0.0
4661,364190,1.0
4662,427586,0.0
4663,427823,0.0
4664,433445,0.0
4665,425644,1.0
4666,430423,0.0
4667,424264,1.0
4668,422060,1.0
4669,429088,0.0
4670,377702,0.0
4671,438329,1.0
4672,441022,1.0
4673,437245,0.0
4674,359598,0.0
4675,418399,0.0
4676,351898,1.0
4677,428989,1.0
4678,426536,0.0
4679,423326,0.0
4680,432445,1.0
4681,385869,0.0
4682,328855,0.0
4683,322934,0.0
4684,233138,0.0
4685,416199,0.0
4686,355870,0.0
4687,412306,1.0
4688,434287,0.0
4689,441022,1.0
4690,142470,1.0
4691,419587,0.0
4692,437245,0.0
4693,359598,0.0
4694,434641,0.0
4695,436956,0.0
4696,433023,3.0
4697,398301,2.0
4698,397582,0.0
4699,421865,1.0
4700,423336,3.0
4701,302247,1.0
4702,395668,2.0
4703,302132,2.0
4704,303502,2.0
4705,303697,4.0
4706,283194,5.0
4707,323894,2.0
4708,317630,3.0
4709,303442,3.0
4710,302596,3.0
4711,302454,2.0
4712,303479,3.0
4713,304506,4.0
4714,302313,2.0
4715,310706,4.0
4716,303285,3.0
4717,304530,4.0
4718,356901,5.0
4719,358518,5.0
4720,358793,4.0
4721,327216,2.0
4722,370727,2.0
4723,339074,2.0
4724,371850,1.0
4725,373994,2.0
4726,375493,3.0
4727,274429,2.0
4728,301171,3.0
4729,376701,1.0
4730,303357,6.0
4731,376677,2.0
4732,376713,2.0
4733,381701,1.0
4734,383418,1.0
4735,389919,1.0
4736,390716,1.0
4737,390152,3.0
4738,304155,3.0
4739,389943,1.0
4740,302258,1.0
4741,366851,1.0
4742,382950,1.0
4743,373987,1.0
4744,396861,1.0
4745,210690,1.0
4746,385869,2.0
4747,396185,2.0
4748,398964,2.0
4749,302357,4.0
4750,372886,1.0
4751,335640,1.0
4752,401709,1.0
4753,402474,1.0
4754,302356,1.0
4755,303274,2.0
4756,378690,2.0
4757,405208,1.0
4758,213820,1.0
4759,405450,1.0
4760,397582,1.0
4761,303310,1.0
4762,373215,1.0
4763,384503,1.0
4764,401017,3.0
4765,302588,0.0
4766,321021,1.0
4767,408106,0.0
4768,390518,1.0
4769,327398,1.0
4770,409018,1.0
4771,397297,0.0
4772,347333,0.0
4773,351594,1.0
4774,362387,1.0
4775,410092,1.0
4776,409032,0.0
4777,410464,0.0
4778,411005,0.0
4779,405486,1.0
4780,411164,0.0
4781,411226,1.0
4782,411258,1.0
4783,309359,1.0
4784,411504,0.0
4785,412087,1.0
4786,412222,2.0
4787,412306,1.0
4788,342100,1.0
4789,412238,1.0
4790,168197,1.0
4791,413044,0.0
4792,125120,1.0
4793,192527,0.0
4794,236664,0.0
4795,413597,0.0
4796,413818,0.0
4797,372013,0.0
4798,413882,0.0
4799,302554,1.0
4800,414105,2.0
4801,299058,1.0
4802,1012,1.0
4803,401641,0.0
4804,345872,1.0
4805,200839,1.0
4806,414523,0.0
4807,336855,1.0
4808,360234,0.0
4809,380931,0.0
4810,411264,0.0
4811,90149,0.0
4812,375507,1.0
4813,400720,0.0
4814,415771,1.0
4815,66670,0.0
4816,415408,1.0
4817,415641,0.0
4818,415785,1.0
4819,388803,0.0
4820,372878,0.0
4821,367129,1.0
4822,120488,1.0
4823,415745,1.0
4824,415563,2.0
4825,395969,2.0
4826,416048,0.0
4827,415870,0.0
4828,336398,1.0
4829,360379,0.0
4830,414386,0.0
4831,413757,0.0
4832,390991,1.0
4833,416163,1.0
4834,416332,0.0
4835,402728,0.0
4836,343273,1.0
4837,416338,0.0
4838,416791,0.0
4839,416818,1.0
4840,362196,0.0
4841,416714,0.0
4842,411634,1.0
4843,202503,1.0
4844,413734,0.0
4845,363535,0.0
4846,324711,1.0
4847,328308,1.0
4848,417304,0.0
4849,417620,1.0
4850,136214,1.0
4851,186508,1.0
4852,186467,0.0
4853,317234,0.0
4854,349530,0.0
4855,386968,0.0
4856,305953,0.0
4857,303887,1.0
4858,417942,1.0
4859,418339,0.0
4860,418342,0.0
4861,409768,1.0
4862,418746,0.0
4863,418615,0.0
4864,418389,2.0
4865,418363,0.0
4866,151463,0.0
4867,404167,0.0
4868,418548,1.0
4869,415877,1.0
4870,419312,0.0
4871,386255,0.0
4872,418346,0.0
4873,419572,1.0
4874,419589,0.0
4875,393507,0.0
4876,394963,1.0
4877,419513,0.0
4878,404471,0.0
4879,419585,1.0
4880,397084,1.0
4881,378211,0.0
4882,419079,0.0
4883,328100,0.0
4884,419606,0.0
4885,392843,1.0
4886,418313,0.0
4887,357705,0.0
4888,316802,0.0
4889,397959,1.0
4890,409426,0.0
4891,419937,0.0
4892,420061,1.0
4893,419923,0.0
4894,419960,0.0
4895,361395,0.0
4896,416519,0.0
4897,188818,0.0
4898,420206,0.0
4899,355878,0.0
4900,420561,0.0
4901,179102,0.0
4902,310383,0.0
4903,421078,1.0
4904,338392,1.0
4905,419932,1.0
4906,417559,1.0
4907,341742,0.0
4908,340374,0.0
4909,420556,0.0
4910,206216,1.0
4911,403949,0.0
4912,419415,0.0
4913,416338,1.0
4914,304982,1.0
4915,420082,1.0
4916,421236,0.0
4917,370919,0.0
4918,347333,0.0
4919,419933,0.0
4920,421820,0.0
4921,419920,0.0
4922,422335,1.0
4923,390425,0.0
4924,354383,0.0
4925,422018,1.0
4926,386654,2.0
4927,420505,0.0
4928,422634,0.0
4929,421554,0.0
4930,389421,1.0
4931,422417,0.0
4932,413554,1.0
4933,413597,0.0
4934,211708,0.0
4935,422884,1.0
4936,414652,0.0
4937,422064,1.0
4938,423316,1.0
4939,312668,0.0
4940,436089,0.0
4941,217122,1.0
4942,423727,0.0
4943,343581,0.0
4944,421362,1.0
4945,419686,0.0
4946,375782,1.0
4947,423844,1.0
4948,423637,0.0
4949,309900,0.0
4950,413979,0.0
4951,408318,1.0
4952,413757,0.0
4953,423108,0.0
4954,375379,0.0
4955,137273,0.0
4956,397178,0.0
4957,420549,0.0
4958,424364,0.0
4959,424821,0.0
4960,375379,0.0
4961,342100,0.0
4962,397617,0.0
4963,421077,0.0
4964,425213,1.0
4965,424982,0.0
4966,425271,0.0
4967,424837,0.0
4968,423694,0.0
4969,325287,1.0
4970,214004,0.0
4971,425438,0.0
4972,424544,0.0
4973,336810,0.0
4974,309704,0.0
4975,414961,0.0
4976,424749,0.0
4977,388805,0.0
4978,133806,0.0
4979,329173,0.0
4980,393955,0.0
4981,425608,0.0
4982,380144,0.0
4983,374274,0.0
4984,370840,0.0
4985,425775,0.0
4986,414386,0.0
4987,425776,0.0
4988,365433,0.0
4989,425779,0.0
4990,425954,0.0
4991,425955,1.0
4992,413180,0.0
4993,373987,0.0
4994,366117,0.0
4995,419920,1.0
4996,302411,0.0
4997,424749,1.0
4998,418449,0.0
4999,399045,0.0
5000,426364,0.0
5001,348652,0.0
5002,356938,0.0
5003,312018,1.0
5004,376644,0.0
5005,425537,0.0
5006,426398,0.0
5007,374870,0.0
5008,335850,0.0
5009,426526,0.0
5010,424033,0.0
5011,412031,0.0
5012,425860,1.0
5013,312450,0.0
5014,426533,0.0
5015,328403,0.0
5016,413979,0.0
5017,424034,1.0
5018,426625,0.0
5019,426586,0.0
5020,326084,0.0
5021,239545,1.0
5022,408090,0.0
5023,394327,0.0
5024,107680,0.0
5025,395865,0.0
5026,347789,0.0
5027,421223,0.0
5028,427039,0.0
5029,426751,0.0
5030,411226,1.0
5031,333470,1.0
5032,335712,1.0
5033,422884,0.0
5034,420922,0.0
5035,369011,1.0
5036,328562,0.0
5037,427468,1.0
5038,427500,0.0
5039,179102,1.0
5040,285196,0.0
5041,302247,1.0
5042,427491,0.0
5043,121920,0.0
5044,315803,0.0
5045,427676,0.0
5046,410493,0.0
5047,2774,1.0
5048,428026,0.0
5049,427823,0.0
5050,426151,1.0
5051,428172,0.0
5052,426751,0.0
5053,428169,0.0
5054,165897,0.0
5055,428322,0.0
5056,342100,0.0
5057,405230,0.0
5058,324545,0.0
5059,413597,0.0
5060,336281,1.0
5061,428626,0.0
5062,353669,0.0
5063,424262,1.0
5064,337001,0.0
5065,428628,0.0
5066,398465,1.0
5067,378549,0.0
5068,368427,0.0
5069,428679,0.0
5070,428842,1.0
5071,383418,2.0
5072,329944,0.0
5073,414241,1.0
5074,302142,0.0
5075,428927,1.0
5076,426526,0.0
5077,413757,1.0
5078,362983,0.0
5079,429295,0.0
5080,354383,0.0
5081,429416,0.0
5082,344890,0.0
5083,383903,0.0
5084,415790,0.0
5085,302316,1.0
5086,339571,0.0
5087,429753,0.0
5088,427822,0.0
5089,429725,1.0
5090,429841,0.0
5091,8387,0.0
5092,186467,0.0
5093,430023,0.0
5094,429801,0.0
5095,418926,0.0
5096,386531,0.0
5097,430332,0.0
5098,410637,4.0
5099,341520,0.0
5100,363535,0.0
5101,357336,0.0
5102,430402,0.0
5103,234143,0.0
5104,167563,0.0
5105,430423,0.0
5106,430507,0.0
5107,430566,0.0
5108,430592,0.0
5109,429744,0.0
5110,388805,0.0
5111,430862,1.0
5112,430601,0.0
5113,414279,0.0
5114,322269,0.0
5115,430706,0.0
5116,430865,0.0
5117,416163,0.0
5118,355961,0.0
5119,431038,0.0
5120,413114,0.0
5121,430810,0.0
5122,430902,0.0
5123,430988,0.0
5124,323218,0.0
5125,360669,1.0
5126,431341,1.0
5127,431510,0.0
5128,388232,0.0
5129,375230,1.0
5130,431578,1.0
5131,431290,0.0
5132,320870,1.0
5133,351277,0.0
5134,382493,0.0
5135,231926,0.0
5136,358517,0.0
5137,389173,0.0
5138,431699,0.0
5139,431297,0.0
5140,391838,0.0
5141,427823,1.0
5142,319321,0.0
5143,432083,0.0
5144,265487,0.0
5145,430865,0.0
5146,432386,0.0
5147,132460,0.0
5148,336213,0.0
5149,347789,0.0
5150,430993,0.0
5151,432720,0.0
5152,432679,0.0
5153,376644,0.0
5154,114341,0.0
5155,426625,1.0
5156,331157,0.0
5157,307198,0.0
5158,432776,0.0
5159,432595,0.0
5160,433096,0.0
5161,432594,0.0
5162,416519,0.0
5163,432945,0.0
5164,433130,0.0
5165,450332,0.0
5166,433114,1.0
5167,309880,0.0
5168,433118,0.0
5169,433313,0.0
5170,433168,0.0
5171,334381,0.0
5172,433420,0.0
5173,433445,0.0
5174,432086,0.0
5175,418658,0.0
5176,433761,0.0
5177,433425,0.0
5178,433728,1.0
5179,325047,0.0
5180,431705,0.0
5181,433821,0.0
5182,433741,1.0
5183,121920,1.0
5184,411343,0.0
5185,390393,1.0
5186,434196,0.0
5187,410475,0.0
5188,319777,0.0
5189,303688,1.0
5190,355787,1.0
5191,434037,0.0
5192,382771,0.0
5193,434099,0.0
5194,434114,2.0
5195,370302,0.0
5196,434230,0.0
5197,434147,0.0
5198,406457,1.0
5199,406026,1.0
5200,434589,1.0
5201,434715,0.0
5202,434609,0.0
5203,434612,0.0
5204,428222,0.0
5205,434551,0.0
5206,409768,0.0
5207,434615,0.0
5208,434096,0.0
5209,417273,0.0
5210,434683,0.0
5211,434621,0.0
5212,339588,2.0
5213,393487,0.0
5214,434727,0.0
5215,435203,0.0
5216,433096,1.0
5217,338359,0.0
5218,303858,0.0
5219,434730,0.0
5220,421889,1.0
5221,434432,0.0
5222,435116,0.0
5223,433909,0.0
5224,314198,1.0
5225,397771,0.0
5226,181747,0.0
5227,148459,0.0
5228,435507,0.0
5229,123653,0.0
5230,326288,0.0
5231,430706,0.0
5232,376527,0.0
5233,435438,0.0
5234,383903,0.0
5235,435613,1.0
5236,416163,0.0
5237,302538,0.0
5238,417045,0.0
5239,435021,0.0
5240,394963,1.0
5241,132548,0.0
5242,6710,0.0
5243,435876,0.0
5244,435933,1.0
5245,362724,0.0
5246,435847,0.0
5247,431339,0.0
5248,194887,0.0
5249,435487,0.0
5250,127421,0.0
5251,435963,1.0
5252,419937,0.0
5253,435530,0.0
5254,430332,0.0
5255,321021,0.0
5256,427500,1.0
5257,436205,0.0
5258,436084,0.0
5259,382405,0.0
5260,436386,0.0
5261,344869,0.0
5262,337650,0.0
5263,435881,0.0
5264,436396,0.0
5265,436477,1.0
5266,406456,1.0
5267,433504,1.0
5268,121485,0.0
5269,335342,0.0
5270,410357,0.0
5271,436669,1.0
5272,374260,1.0
5273,436959,0.0
5274,437022,1.0
5275,436956,1.0
5276,395865,0.0
5277,436965,0.0
5278,417575,0.0
5279,7526,1.0
5280,436412,2.0
5281,435708,0.0
5282,411816,0.0
5283,431582,0.0
5284,339571,0.0
5285,165897,0.0
5286,312055,0.0
5287,426398,1.0
5288,368219,1.0
5289,380965,0.0
5290,437144,0.0
5291,302554,0.0
5292,437396,0.0
5293,430774,0.0
5294,402165,0.0
5295,303302,0.0
5296,320086,0.0
5297,437535,1.0
5298,334381,0.0
5299,391464,0.0
5300,402393,0.0
5301,400786,1.0
5302,437674,0.0
5303,324210,0.0
5304,427907,0.0
5305,336281,0.0
5306,437657,0.0
5307,366117,0.0
5308,428522,0.0
5309,437794,0.0
5310,435963,0.0
5311,426632,0.0
5312,382493,1.0
5313,437566,0.0
5314,336644,0.0
5315,8885,0.0
5316,438033,0.0
5317,350329,0.0
5318,437838,1.0
5319,437917,0.0
5320,336398,1.0
5321,230266,0.0
5322,437693,0.0
5323,438029,1.0
5324,437230,0.0
5325,414279,0.0
5326,404996,0.0
5327,403437,0.0
5328,434557,0.0
5329,343823,0.0
5330,376444,0.0
5331,302258,0.0
5332,396426,0.0
5333,355579,2.0
5334,1012,1.0
5335,438183,0.0
5336,320318,0.0
5337,360009,0.0
5338,376610,2.0
5339,417349,0.0
5340,393141,0.0
5341,430662,1.0
5342,432945,0.0
5343,165556,0.0
5344,438559,1.0
5345,408248,1.0
5346,148459,1.0
5347,429753,0.0
5348,438533,1.0
5349,438738,1.0
5350,195283,0.0
5351,387745,0.0
5352,371200,0.0
5353,387516,1.0
5354,326347,2.0
5355,438245,1.0
5356,308633,0.0
5357,438426,0.0
5358,438688,0.0
5359,438744,0.0
5360,322269,0.0
5361,303688,0.0
5362,419593,0.0
5363,438634,0.0
5364,306626,0.0
5365,305154,0.0
5366,438609,1.0
5367,437678,0.0
5368,302541,0.0
5369,436205,0.0
5370,439699,0.0
5371,319245,0.0
5372,329173,0.0
5373,424910,0.0
5374,437646,0.0
5375,438928,3.0
5376,363129,1.0
5377,132460,0.0
5378,385569,0.0
5379,299120,0.0
5380,317764,0.0
5381,431208,1.0
5382,302255,0.0
5383,439370,0.0
5384,439219,0.0
5385,349530,1.0
5386,274188,0.0
5387,439692,1.0
5388,133629,1.0
5389,165556,1.0
5390,413114,0.0
5391,303424,2.0
5392,420018,0.0
5393,302554,0.0
5394,427213,1.0
5395,439314,0.0
5396,438329,1.0
5397,440004,2.0
5398,367427,0.0
5399,441283,0.0
5400,335342,0.0
5401,417715,0.0
5402,441026,0.0
5403,322269,0.0
5404,107705,2.0
5405,441022,0.0
5406,205546,0.0
5407,153452,0.0
5408,309704,0.0
5409,188818,0.0
5410,403437,1.0
5411,405634,0.0
5412,441138,0.0
5413,436089,1.0
5414,302149,0.0
5415,391937,0.0
5416,393044,0.0
5417,433445,0.0
5418,382110,0.0
5419,431340,2.0
5420,428626,0.0
5421,441281,1.0
5422,136119,0.0
5423,438189,0.0
5424,312668,1.0
5425,441806,0.0
5426,302241,1.0
5427,392843,1.0
5428,441697,0.0
5429,182225,0.0
5430,441941,0.0
5431,442188,1.0
5432,123653,0.0
5433,383903,0.0
5434,2533,0.0
5435,410493,0.0
5436,354383,0.0
5437,421236,3.0
5438,373003,0.0
5439,442289,0.0
5440,442527,1.0
5441,303688,0.0
5442,422884,0.0
5443,433415,0.0
5444,350370,0.0
5445,442631,0.0
5446,377702,0.0
5447,442197,0.0
5448,391144,1.0
5449,432386,0.0
5450,304747,1.0
5451,436175,0.0
5452,324285,0.0
5453,337744,1.0
5454,196428,0.0
5455,428174,0.0
5456,302142,0.0
5457,304500,0.0
5458,405230,0.0
5459,442959,0.0
5460,281684,0.0
5461,427673,0.0
5462,342842,0.0
5463,438787,0.0
5464,428567,1.0
5465,441376,0.0
5466,430423,0.0
5467,420779,0.0
5468,443213,0.0
5469,252613,0.0
5470,429136,1.0
5471,392914,0.0
5472,426151,0.0
5473,382405,0.0
5474,443498,0.0
5475,413506,0.0
5476,382110,1.0
5477,443635,1.0
5478,443243,0.0
5479,443697,1.0
5480,302332,2.0
5481,392364,0.0
5482,442631,0.0
5483,430886,1.0
5484,443167,0.0
5485,443876,0.0
5486,432513,0.0
5487,135308,0.0
5488,412031,0.0
5489,327628,1.0
5490,382399,2.0
5491,443873,0.0
5492,187059,0.0
5493,443898,0.0
5494,390716,1.0
5495,427676,0.0
5496,413554,0.0
5497,402344,0.0
5498,302538,0.0
5499,438209,1.0
5500,303907,0.0
5501,393219,1.0
5502,343823,0.0
5503,419920,2.0
5504,355736,0.0
5505,302513,0.0
5506,339074,2.0
5507,425955,0.0
5508,317764,2.0
5509,435379,0.0
5510,444333,0.0
5511,154515,0.0
5512,336873,0.0
5513,439887,0.0
5514,304982,2.0
5515,435963,0.0
5516,443194,0.0
5517,115827,0.0
5518,444369,0.0
5519,427907,0.0
5520,442162,0.0
5521,418658,0.0
5522,435847,0.0
5523,444587,0.0
5524,165726,0.0
5525,361329,0.0
5526,444682,0.0
5527,436959,1.0
5528,444668,0.0
5529,320734,0.0
5530,303486,0.0
5531,416791,0.0
5532,334899,0.0
5533,428174,0.0
5534,405940,0.0
5535,108712,0.0
5536,109057,2.0
5537,306234,0.0
5538,444732,0.0
5539,408102,0.0
5540,422884,0.0
5541,395865,0.0
5542,444333,1.0
5543,434432,0.0
5544,272899,2.0
5545,445023,0.0
5546,169285,1.0
5547,429322,2.0
5548,387491,2.0
5549,433096,0.0
5550,445212,1.0
5551,310047,0.0
5552,445199,1.0
5553,375379,0.0
5554,204946,0.0
5555,445360,1.0
5556,445200,0.0
5557,374274,0.0
5558,432386,0.0
5559,443166,0.0
5560,444788,0.0
5561,409768,1.0
5562,415790,0.0
5563,303315,0.0
5564,436205,0.0
5565,396185,1.0
5566,445498,1.0
5567,299120,0.0
5568,445372,0.0
5569,358529,0.0
5570,403294,0.0
5571,438215,1.0
5572,443204,1.0
5573,108504,0.0
5574,303858,0.0
5575,445624,0.0
5576,445699,2.0
5577,445445,0.0
5578,397297,1.0
5579,390047,0.0
5580,445848,2.0
5581,445855,0.0
5582,394327,0.0
5583,428628,0.0
5584,359732,0.0
5585,419937,0.0
5586,431339,0.0
5587,304240,0.0
5588,441440,1.0
5589,186880,0.0
5590,135308,1.0
5591,445590,0.0
5592,315501,1.0
5593,303903,1.0
5594,427468,0.0
5595,427678,1.0
5596,390716,0.0
5597,413433,0.0
5598,443498,0.0
5599,299120,0.0
5600,443515,0.0
5601,445730,0.0
5602,403294,0.0
5603,406221,0.0
5604,361565,0.0
5605,446205,0.0
5606,444769,0.0
5607,416163,0.0
5608,303576,1.0
5609,362387,2.0
5610,382405,0.0
5611,2533,0.0
5612,445129,0.0
5613,438183,1.0
5614,438744,0.0
5615,446209,0.0
5616,446424,0.0
5617,317356,0.0
5618,430507,0.0
5619,381839,0.0
5620,343581,1.0
5621,154515,0.0
5622,446642,0.0
5623,445353,0.0
5624,446633,0.0
5625,446587,0.0
5626,421889,0.0
5627,446241,1.0
5628,427586,1.0
5629,444775,0.0
5630,320318,0.0
5631,336873,0.0
5632,438909,1.0
5633,445241,0.0
5634,418843,1.0
5635,302270,6.0
5636,355299,4.0
5637,358753,2.0
5638,367139,3.0
5639,334082,5.0
5640,380639,4.0
5641,382782,2.0
5642,383688,3.0
5643,384420,1.0
5644,326711,2.0
5645,302585,2.0
5646,389258,1.0
5647,390039,2.0
5648,326041,1.0
5649,396479,1.0
5650,394650,1.0
5651,142470,1.0
5652,388263,1.0
5653,398644,1.0
5654,395457,1.0
5655,317912,1.0
5656,400509,0.0
5657,350677,1.0
5658,401835,1.0
5659,402640,1.0
5660,388604,0.0
5661,336784,1.0
5662,387838,1.0
5663,338101,1.0
5664,404346,1.0
5665,334247,0.0
5666,405058,1.0
5667,320095,1.0
5668,406457,1.0
5669,377960,1.0
5670,407209,1.0
5671,398369,0.0
5672,408115,0.0
5673,344978,1.0
5674,409464,1.0
5675,409593,1.0
5676,397038,0.0
5677,312668,1.0
5678,130248,0.0
5679,411698,1.0
5680,411109,0.0
5681,409669,1.0
5682,328481,1.0
5683,354407,1.0
5684,110709,1.0
5685,412214,1.0
5686,411240,1.0
5687,302143,1.0
5688,400675,1.0
5689,355870,1.0
5690,409121,2.0
5691,412375,0.0
5692,306234,0.0
5693,363949,0.0
5694,349622,1.0
5695,410558,1.0
5696,389974,1.0
5697,185845,0.0
5698,331488,0.0
5699,396039,0.0
5700,378310,1.0
5701,412356,0.0
5702,399984,1.0
5703,348087,0.0
5704,303417,0.0
5705,323372,0.0
5706,414259,1.0
5707,318881,1.0
5708,395523,1.0
5709,413605,1.0
5710,413433,1.0
5711,350395,0.0
5712,414279,0.0
5713,414528,0.0
5714,330997,1.0
5715,335961,0.0
5716,377702,1.0
5717,414961,1.0
5718,304196,0.0
5719,414211,0.0
5720,415402,0.0
5721,412306,1.0
5722,415659,1.0
5723,415538,0.0
5724,304251,0.0
5725,302264,2.0
5726,415790,0.0
5727,320013,0.0
5728,415031,0.0
5729,378912,1.0
5730,415822,1.0
5731,379114,0.0
5732,390848,0.0
5733,416199,1.0
5734,416780,0.0
5735,322921,0.0
5736,372808,0.0
5737,392405,0.0
5738,417308,0.0
5739,302286,0.0
5740,324108,0.0
5741,417367,0.0
